target.x_pos,target.y_pos
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.008180961389091879,0.02507071832267209
0,0
0,0
0,0
0.008775995207118284,0.010903724081117637
0,0
0,0
0,0
0,0
0.009245437741511394,0.0007773768828310042
0,0
0,0
0,0
0,0
0.009197772760496813,0.015321460667638953
0,0
0,0
0,0
0,0
0,0
0,0
0.009377861984976546,0.061586905725065935
0,0
0,0
0,0
0,0
0.009101040129820607,0.1134024696040097
0,0
0,0
0,0
0,0
0,0
0.0061273354223820185,0.13276828952125488
0,0
0,0
0,0
0,0
0,0
0,0
0.00241732690518106,0.13549085884952078
0,0
0,0
0,0
0,0
0,0
0,0
0.0037728899870204473,0.13229932909447986
0,0
0,0
0,0
0,0
0.005621658131064549,0.1237066703793323
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.07791158351279591,0.17488766563422944
0,0
0,0
0,0
0,0
5.848296485416551,1.347433867697192
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-9.67827956054176,59.14534063207882
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
92.79922247594962,31.15039413389108
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-12.60073518324958,29.782900852967998
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4.676837265906439,11.46113768789101
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.0253274460833666,13.457814932149276
0,0
0,0
-1.9112205456816866,7.0845445031723955
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.8893203322367995,6.808939632164368
0,0
0,0
0,0
0,0
-5.175902778956306,8.387521396314147
0,0
0,0
0,0
-4.685308189390305,6.763997677205223
0,0
0,0
0,0
0,0
0,0
0,0
-7.797165207656924,10.15281234292246
0,0
0,0
0,0
0,0
0,0
0,0
-7.034274959670185,10.978332439612505
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-6.554924821853504,20.07285091075382
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.36691498394539934,23.3050830904769
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5.569724055286258,21.46122195182228
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4.0886825626347445,23.42129687964463
0,0
0,0
0,0
0,0
-1.9176517546320326,23.93022259087465
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.8420114567153902,34.638121669129276
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.9214100629795574,44.06684409399409
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.265166907029828,46.9336926957391
0,0
0,0
0,0
0,0
0,0
-1.8976089302988903,43.57492546854648
0,0
0,0
0,0
0,0
0,0
-0.7131817348426495,42.872036979942365
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.101993752468019,38.121869923563054
0,0
0,0
0,0
0,0
0,0
2.3207073465175867,52.19017815652694
0,0
0,0
0,0
0,0
2.5875218827715116,48.590296594976806
0,0
0,0
0,0
0,0
3.0881704188918064,49.99740514784622
0,0
0,0
0,0
0,0
2.976980328453706,50.53290634685098
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.225826863597831,51.64803244179596
0,0
0,0
0,0
1.0206212593564743,48.15511249936537
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.9145909661852016,51.624528008736355
0,0
0,0
0,0
0,0
0,0
4.15973220133634,52.11811114531083
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.643332021350304,56.407250088049985
0,0
0,0
0,0
0,0
0,0
5.681527277064035,54.1648180032903
0,0
0,0
0,0
2.150430182163632,55.258087658288964
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.650886735468873,59.84831565438854
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.814054695284895,57.481712971242544
0,0
0,0
0,0
0,0
0,0
4.1797872303041,59.62195561515703
0,0
0,0
0,0
0,0
5.562166228708705,60.424888184523965
0,0
0,0
0,0
0,0
0,0
4.632982594406997,62.218579077337864
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.428251277920836,66.3529336649696
0,0
0,0
0,0
0,0
0,0
0,0
2.1702126104727526,70.88222455736188
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.364481580273518,72.03714729201951
0,0
0,0
0,0
0,0
0,0
4.253165592953476,73.92580429400547
0,0
0,0
0,0
0,0
0,0
0,0
5.1260575578330005,72.77523883787158
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.115112351527756,76.27665905615693
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.487654041790968,83.31241195075667
0,0
0,0
0,0
0,0
7.337173701044975,83.04091677934967
0,0
0,0
0,0
0,0
0,0
8.157073236095343,85.8354019419958
0,0
0,0
0,0
0,0
0,0
6.130096939635109,83.94372885769019
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.663872654581454,87.78066037890713
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.111776460149528,88.69942997726756
0,0
0,0
10.133363272030905,89.51261424347746
0,0
0,0
0,0
0,0
0,0
13.27132537480341,91.17875944603435
0,0
0,0
0,0
0,0
0,0
0,0
15.971230412929728,91.91173816943702
0,0
0,0
7.503631019708081,90.66515071035741
0,0
0,0
0,0
0,0
9.190278425627909,92.18018207216403
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.3702920002714336,94.96825037506194
0,0
0,0
0,0
0,0
0,0
6.724379168519121,98.5264134373297
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.350183950980423,99.62337445977657
0,0
0,0
0,0
0,0
0,0
2.3212103768789945,103.09174865287578
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.3322591152739989,105.39355213451145
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.8134526190594613,110.68199855336057
0,0
0,0
0,0
0,0
0,0
1.1900925598387886,110.02921132942929
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1.1782640845203787,116.72562603562383
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.765261926348444,122.18348684683217
0,0
0,0
0,0
0,0
-0.5056061031561541,121.55147727775288
0,0
0,0
0,0
-0.93651709550738,122.91736653638382
0,0
0,0
0,0
0,0
-1.9834675378747058,122.76139358151029
0,0
0,0
0,0
-1.1491823169841924,125.81711609847103
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.008421734032497241,124.38354658286637
0,0
0,0
0,0
-0.10176458223170926,134.8827686734276
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.274336527415926,142.31968496063277
0,0
0,0
0,0
0,0
1.2647868837026266,133.10054212922392
0,0
0,0
0,0
0,0
0,0
2.464852006876704,139.80056044084472
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.008500157830738,150.20705831921623
0,0
0,0
0,0
3.745102974877426,138.34161431419238
0,0
0,0
0,0
0,0
0,0
3.688276266357988,136.54904207799808
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.50314296642712,147.17189728172116
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.089438348214742,141.651205678047
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.176392126298438,143.7182822696878
0,0
0,0
0,0
0,0
0,0
4.082629760044824,145.21468461750277
0,0
0,0
0,0
0,0
0,0
0,0
3.4828109252063086,147.0188552071615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.533019909635385,144.55036391933078
0,0
0,0
0,0
0,0
0,0
2.4019555657197458,145.99824159683988
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.810404488925883,146.31188944978882
0,0
0,0
0,0
0,0
0,0
0,0
1.844773807719335,148.80945767888792
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.6640546686263775,151.67074847893602
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.766949922010646,155.08075681411685
0,0
0,0
0,0
0,0
0,0
-1.6284897242103042,156.26866209598376
0,0
0,0
0,0
0,0
0,0
0.8559216150768805,153.80767113330415
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.7817828652542786,159.16187312697159
0,0
0,0
0,0
0,0
-0.47212859588331213,158.98912834385987
0,0
0,0
0,0
0,0
2.0986202054976815,156.09706972099633
0,0
0,0
0,0
0,0
0,0
1.5932248765880104,158.51215594932637
0,0
0,0
0,0
0,0
0,0
0.7334002400324202,160.8846915621669
0,0
0,0
0,0
0,0
0,0
1.1915918087103654,162.74920429407535
0,0
0,0
0,0
0,0
1.9417643041054404,163.14171241326886
0,0
0,0
0,0
1.9771301468466973,165.30470626519337
0,0
0,0
0,0
1.8417777740762453,161.79926523372808
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.3033581230708862,159.089802053827
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.277879943251179,163.47365631776057
0,0
0,0
0,0
0,0
0,0
0,0
0.9578846278592295,163.5870682784067
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.2576508989384365,158.0342445906793
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4.8305259674442595,156.69043841946208
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-15.102508299839442,158.90997335945062
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-11.95987524434885,161.62390346132224
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-17.406016718397396,162.9558541364077
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5.996986200894341,168.05264820608548
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-11.374197219368511,172.95966723900057
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-7.746869977564309,173.21998823491202
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-4.4753363980377285,174.76615826472454
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.867376727305327,178.78632883784547
0,0
0,0
0,0
0,0
0,0
-3.3825583225884444,180.70719256531163
0,0
0,0
-2.5462153089909663,179.57132631058568
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.8369490869740943,187.5473000749697
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2.061448078113159,187.82042284017248
0,0
0,0
0,0
0,0
0.18375222090462273,193.5832124228703
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1951741073622486,194.4829724227281
0,0
0,0
0,0
0,0
0.951885686304081,197.9862523419383
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.469669455722709,205.4612856498987
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.276223205453604,208.07365668727803
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.362922374190248,212.29584124409203
0,0
0,0
0,0
0,0
7.278054096622412,216.19846559049458
0,0
0,0
0,0
0,0
0,0
6.267371221745833,217.47035472185559
0,0
0,0
0,0
0,0
0,0
16.056936152218043,221.14418581618693
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15.312422471049203,222.94843767235335
0,0
0,0
0,0
5.614242190061049,226.71870444925278
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.906009509371899,227.9645360561403
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.412582892756078,234.19098512680537
0,0
0,0
0,0
4.788435117059549,236.94358903378173
0,0
0,0
0,0
0,0
0,0
9.43146814472344,237.54899496103252
0,0
0,0
0,0
0,0
6.023133018515985,239.20215276665263
0,0
0,0
0,0
0,0
0,0
5.84680608736587,240.57332943258615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.858099082524461,246.07759811725543
0,0
0,0
0,0
4.963096581042411,246.21098887241521
0,0
0,0
0,0
0,0
0,0
0,0
4.872839367478056,246.5971707943164
0,0
0,0
0,0
3.754198782091022,251.9655532313085
0,0
0,0
0,0
0,0
6.667447395417292,247.158037468244
0,0
0,0
0,0
0,0
0,0
4.171083821646704,252.65110946049862
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.422650457503895,247.9651932824729
0,0
0,0
0,0
5.527469100882968,251.7893493020055
0,0
0,0
0,0
0,0
6.189065047814253,252.8163924022172
0,0
0,0
0,0
5.979403014269373,253.5007548183945
0,0
0,0
0,0
6.843970373654017,252.59604399014324
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.077801551228802,250.9768906756488
0,0
0,0
0,0
0,0
6.83600528868773,252.48705516043674
0,0
0,0
0,0
0,0
5.757608618894409,251.25963351688284
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.709460622488223,248.72820912860223
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.265489511472154,247.85186565555657
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.6357031551089278,243.72147549538354
0,0
0,0
0,0
0,0
-4.107823683766625,243.00023414138042
0,0
0,0
0,0
0,0
0,0
0,0
1.817737983001436,245.3176643029171
0,0
0,0
0,0
0,0
-5.623420459559895,240.64237631617672
0,0
0,0
0,0
-15.852873757402804,242.07170939599132
0,0
0,0
0,0
-8.306721656095746,240.29393054184283
0,0
0,0
0,0
-8.915908456219853,240.86348289250896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-13.747640294058883,242.575554200167
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-9.468158551242034,238.56640058499516
0,0
0,0
0,0
0,0
0,0
0,0
-11.00736687063312,238.03866992136517
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-9.941586042289622,234.43905479331175
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-8.921901861921887,226.29667607754038
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-8.15559678747018,222.9207987505949
0,0
0,0
0,0
0,0
0,0
0,0
-9.29309612924169,220.1268843712512
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-11.408917909037562,201.63287179362672
0,0
0,0
0,0
-13.111574531134355,218.40192585260056
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-38.74601927108199,108.49508855301411
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-58.17023556638193,108.50338580451258
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-53.24356530877287,117.17293357649847
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-38.27240667692067,125.24947668254904
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-24.598607835983714,129.8386282929742
0,0
0,0
-28.52698784387593,129.72217823800744
0,0
0,0
0,0
0,0
-17.05348080157799,129.78372740070222
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-19.413389653312407,124.85550492338714
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-13.319725197324331,121.50099559709315
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-14.865522205149473,115.80289367866044
0,0
0,0
0,0
0,0
-11.358138782180136,113.41261479645019
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
